Town,Time-of-Day,Weather,PositionID
01,night,midfog,18118767810202917752
01,sunset,hardrain,12072085154548783739
01,noon,wet,7634070066134911885
01,noon,wet,4215703099121656144
01,sunset,cloudy,15217730926035441336
01,night,cloudy,864184349834659284
01,noon,wetcloudy,18103941317446758170
01,sunset,clear,2199892475871361345
01,noon,wetcloudy,6091300060655000809
01,night,clear,916622403075124287
01,noon,hardfog,3046196804242914721
01,noon,cloudy,11361212185395772560
01,sunset,cloudy,11584873987726266057
01,noon,clear,14782590726199083077
01,noon,wetcloudy,4947668457386113263
01,night,midrain,14242659521563319741
01,night,wetcloudy,1297813528892412488
01,noon,wet,16541575548964272442
01,sunset,midfog,5302136769426265287
01,night,cloudy,14322568257256669352
01,night,softrain,16999317817805332380
01,noon,softrain,13791722882432842793
01,noon,cloudy,10152123872702079045
01,noon,cloudy,9687581735485515021
01,sunset,wet,4046268515483553745
01,sunset,wetcloudy,8671459120911097682
01,night,clear,14792783182788649985
01,noon,clear,17822268477618464841
01,noon,wetcloudy,1096735697326768254
01,night,midfog,11476970080533871356
01,sunset,hardrain,14737741334943375723
01,noon,wetcloudy,11604729881384495819
01,noon,clear,5157669318182614668
01,night,cloudy,15066009756732712924
01,noon,clear,13094934358636249942
01,noon,softrain,6604568536182193309
01,noon,cloudy,3647075600124973955
01,sunset,wet,17440122598078900403
01,noon,wetcloudy,13791262299920713152
01,sunset,clear,5495820952516733507
01,sunset,clear,8015810996555631004
01,sunset,cloudy,18364919175813034319
01,noon,midrain,14343623742929328607
01,noon,clear,17527497973451153015
01,sunset,wetcloudy,16261630305555487905
01,night,clear,10561936761953369089
01,noon,cloudy,2863079965495843833
01,sunset,clear,1292591893557518354
01,sunset,cloudy,725074646618115305
01,night,midfog,15631631028913414960
01,sunset,clear,3477934630952602587
01,night,midfog,5182704403000215303
01,night,clear,2556818242327454069
01,sunset,softrain,4025401573525323975
01,noon,hardrain,3179786631884507444
01,sunset,wet,12260391760710083413
01,sunset,midrain,6315200393284773016
01,night,hardrain,10300923614107124051
01,noon,hardrain,13834394001874562148
01,noon,clear,1892508763071479080
01,sunset,cloudy,3342230116788962101
01,noon,clear,13972470036980663692
01,noon,clear,11984949987605126020
01,sunset,clear,8476318488490376833
01,noon,clear,4486387908718847034
01,noon,clear,13293623779468310037
01,night,cloudy,12752436617745728456
01,night,cloudy,13964836127633987913
01,sunset,wet,1997525924286233045
01,noon,hardfog,15014841883627851007
01,night,wet,15290839709136011550
01,night,clear,5265595207251113598
01,noon,cloudy,11840057538697973158
01,night,cloudy,14328595595159736282
01,night,clear,15299155636867730639
01,sunset,cloudy,16658613523997115451
01,night,midfog,5926527813934926301
01,night,clear,5834791534461719329
01,noon,hardrain,2687950889508463474
01,night,cloudy,12795452137294375794
01,noon,clear,10936496118717659661
01,noon,midfog,17442235981590339150
01,night,softrain,15854720316042540895
01,sunset,clear,7360364079106745252
01,noon,clear,7100855637922796922
01,noon,wet,7820988378359790821
01,night,clear,8599139835089260992
01,sunset,midfog,2373053945430896079
01,noon,wet,17229056679276470936
01,noon,clear,14557709989485171834
01,noon,cloudy,6061894344117542073
01,noon,midrain,1644638323469350830
01,noon,midrain,1469662533176795354
01,sunset,clear,15357316622328589837
01,night,clear,17383410946036194350
01,night,wet,18240233851138194818
01,noon,wetcloudy,4620062796467544512
01,sunset,clear,8378433674015491553
01,night,clear,14074010500302408379
01,noon,clear,12656203945543330266
01,sunset,hardfog,16647414934797205985
01,sunset,wet,17654679141173956933
01,night,midfog,12662867422285594138
01,noon,cloudy,13824989915791433737
01,sunset,clear,2719099309329147604
01,noon,wetcloudy,4554935997949950411
01,night,clear,11072929249775878503
01,night,clear,2639845046291033063
01,night,clear,1790346111480949216
01,noon,midrain,17801021328314544717
01,night,clear,881254434194574730
01,sunset,cloudy,4818748367394451479
01,sunset,wetcloudy,1757312531116730815
01,noon,clear,8730574356446785821
01,sunset,clear,104590241066443371
01,noon,cloudy,11092733515447523219
01,sunset,clear,1881966007674821837
01,night,clear,15111708196256365246
01,noon,wetcloudy,2031689262333930317
01,noon,clear,10959870770028765546
01,sunset,wet,4993585766346274276
01,sunset,clear,12099353545371424225
01,night,wet,10982347457513793766
01,sunset,hardrain,841692999722833885
01,night,hardrain,15177765828720632343
01,noon,cloudy,16078985844135863504
01,sunset,hardrain,13206225472757488164
01,noon,cloudy,10332215107720219120
01,sunset,cloudy,15813849107454910633
01,noon,hardfog,4338713723421254729
01,noon,wet,1032966792390372021
01,night,clear,10925306461748054709
01,sunset,midrain,5747175216388044339
01,noon,midrain,7360060466721022117
01,noon,clear,17346293778150908569
01,noon,clear,1313169839806609815
01,noon,clear,1759089560362870052
01,night,wet,9873538483428447948
01,sunset,hardrain,1217581028964199741
01,noon,cloudy,3596498983027448907
01,noon,softrain,14217378349207218623
01,sunset,cloudy,13907007433801079298
01,sunset,clear,13922861601905902310
01,noon,clear,14998601120095322694
01,sunset,cloudy,12295594444765006260
01,sunset,clear,13018648431140357977
01,night,hardrain,17593954636255879000
01,night,clear,8630378541465127791
01,sunset,cloudy,9046373343581454108
01,noon,hardrain,12827854199852900269
01,sunset,wetcloudy,13593606341491395382
01,sunset,cloudy,2532630660878177172
01,sunset,clear,13322263002449503167
01,noon,hardfog,15123595587135540527
01,noon,wet,12166890338668731040
01,noon,hardrain,4664081221922796500
01,night,midrain,2365430537844932060
01,sunset,clear,8514517081961479433
01,noon,clear,13550088103445809920
01,noon,wetcloudy,8513263226230667680
01,night,wetcloudy,10613564818262808513
01,noon,clear,16688661025422985232
01,night,wetcloudy,10915110250377709386
01,noon,clear,8820750985206110900
01,noon,wetcloudy,6396982249415102124
01,night,cloudy,3518109032907140903
01,night,clear,6765493738900515827
01,night,cloudy,14684016106157798129
01,night,wet,5373900377941403357
01,noon,clear,5944087261847576275
01,noon,clear,1881208278375752831
01,sunset,clear,11297084334228656160
01,sunset,wet,11593693859353919103
01,noon,clear,10790868598688719051
01,noon,hardrain,18282138826809246415
01,sunset,hardrain,17665881966350068618
01,noon,clear,12722532689942334448
01,noon,softrain,10654065182653486756
01,night,clear,5051327199632412918
01,sunset,cloudy,16138997973133068341
01,noon,wet,1560045444181435576
01,sunset,clear,7137828935104806743
01,noon,clear,8140318314085337745
01,night,cloudy,2442765144982940840
01,noon,clear,17455555993184700523
01,noon,softrain,3973565820751900811
01,noon,clear,2894856966964249372
01,sunset,hardrain,908269947812567931
01,noon,clear,12721841200839680285
01,sunset,clear,15534649800360916192
01,night,cloudy,7620158444325366397
01,sunset,wetcloudy,1620126622230786126
01,sunset,clear,1487511301066333654
01,noon,cloudy,13916432597517988909
01,night,cloudy,15085573940697862554
01,night,hardfog,9336976824096209251
01,noon,midrain,5580744049203100606
01,night,wet,3792130782716121118
01,noon,clear,17447646292801178684
01,noon,wet,13174204893654675217
01,noon,clear,5201155568772792754
01,noon,clear,15590249434942483838
01,night,midrain,4271949215617353910
01,sunset,clear,16032702693939239287
01,night,hardrain,1522811171408673670
01,sunset,clear,11384190698005023903
01,noon,wetcloudy,15340906320887786507
01,night,cloudy,14202404327604424592
01,sunset,cloudy,8049865206565746668
01,noon,wetcloudy,9460568406100807909
01,night,cloudy,10342605157380757177
01,noon,cloudy,7275537893097929906
01,sunset,cloudy,17287359991997552184
01,noon,wet,2435325744914770627
01,noon,clear,16051842762000013951
01,night,softrain,828208943086719752
01,noon,wetcloudy,6241834266209674270
01,noon,clear,9336105454200452484
01,noon,wetcloudy,14722621185763673455
01,noon,cloudy,18158803140024901272
01,night,cloudy,2674165210508610249
01,noon,wetcloudy,9577688636941966868
01,sunset,clear,17559469242488344464
01,night,clear,6620100292062782626
01,noon,clear,8374860313985009160
01,noon,clear,16174529095584310562
01,noon,wet,2142466565881324839
01,noon,softrain,12669897578460211105
01,night,softrain,18368390271864015452
01,noon,cloudy,148206628893015426
01,noon,softrain,17616207611120522096
01,noon,midrain,12745940788959335945
01,noon,wetcloudy,16562024123999650395
01,night,clear,13571665493916645993
01,noon,clear,15154749560084143550
01,sunset,clear,6387993678691342279
01,sunset,clear,7149865995932123350
01,noon,wet,9073349205037703100
01,night,cloudy,17499445290284163764
01,noon,clear,17313689228885904076
01,night,softrain,4398973738876189794
01,night,softrain,14147141622403770329
01,noon,clear,10252811068275522617
01,noon,wet,6352177260967531950
01,night,clear,4416441888490655191
01,noon,midrain,14033542231614215701
01,noon,cloudy,12549506309511878200
01,sunset,clear,11302654975748264097
01,sunset,cloudy,4364783087652456605
01,sunset,clear,14583083342822228140
01,noon,cloudy,6306675262677643788
01,sunset,wet,14037508957464733034
01,noon,hardrain,16116483392387157938
01,noon,softrain,7208719604310138148
01,night,midrain,1651097219288535079
01,sunset,clear,5224660670092596996
01,noon,cloudy,14887817484372367190
01,night,clear,6906481009427182308
01,night,clear,9053563994774946597
01,noon,cloudy,5731572901120934021
01,noon,wet,9187720834194620824
01,noon,midrain,2878848771718216410
01,noon,cloudy,4803487232534917185
01,noon,wetcloudy,17838788807326729606
01,night,clear,11041445203429070133
01,sunset,wet,13533920766732373173
01,noon,clear,16253350358142380754
01,sunset,clear,16094977552414545824
01,sunset,clear,16534081973635533222
01,night,cloudy,13637587719112282106
01,noon,softrain,15633846514275430842
01,noon,wetcloudy,12149949012933966865
01,night,softrain,10239257090863668280
01,night,softrain,5658840451042396495
01,noon,clear,11396272093240750079
01,noon,hardfog,613654360696080980
01,noon,hardrain,5814995146777823847
01,night,hardrain,9481673034739144233
01,noon,hardrain,17662525799451793050
01,sunset,cloudy,15200107387898918228
01,noon,clear,8426215697644011588
01,noon,clear,6392733276935690545
01,sunset,cloudy,7262296167232138544
01,noon,clear,10187247851921022492
01,noon,hardrain,9618499513777165357
01,noon,softrain,17526371726549821702
01,sunset,cloudy,6135792944610234521
01,sunset,clear,10879978360333155610
01,sunset,wetcloudy,6464627583247503544
01,sunset,clear,14958243003785830256
01,noon,hardrain,63505662178511785
01,noon,wetcloudy,13121335912310466305
01,night,softrain,8015529965669248616
01,noon,cloudy,17916734131709315588
01,noon,clear,4674366227549265342
01,night,clear,15942039796908225343
01,noon,cloudy,12958403732552386402
01,night,cloudy,16239054568868698591
01,noon,hardfog,13104013923757403436
01,noon,cloudy,13122304789135209695
01,night,softrain,1800616025460245687
01,night,clear,12964398630582790166
01,noon,clear,10459161440378980786
01,night,clear,6038113615873781635
01,noon,clear,2357201675009007119
01,noon,softrain,8118512006602577351
01,night,clear,15812190893315825348
01,sunset,wet,10780181876203425050
01,noon,clear,9400980153122303965
01,night,wet,6531084444552905856
01,night,hardrain,1979636368002729951
01,night,cloudy,10854946296973381099
01,noon,cloudy,3684794348008436556
01,sunset,hardrain,11347249606786501346
01,noon,hardrain,4398666477335094199
01,sunset,midrain,4149207863800063500
01,noon,clear,17831207275274807613
01,night,wet,14627259616194207564
01,sunset,cloudy,6951895982224203606
01,night,midrain,481578109901153281
01,noon,clear,14659361028798925221
01,night,softrain,4138835694728153933
01,noon,cloudy,11753185397560431112
01,sunset,midfog,8630560961513454069
01,noon,midrain,16302514148874658502
01,sunset,softrain,16189537016112728788
01,noon,wetcloudy,12201737663792557047
01,night,cloudy,8551884908229515055
01,sunset,wetcloudy,12220798597315460458
01,night,midrain,8155748718363631473
01,noon,wetcloudy,1357073961312226164
01,noon,wet,6610665163571288124
01,night,clear,6600978138335343229
01,sunset,wet,8482275865953573535
01,sunset,hardrain,8364605147614341546
01,noon,cloudy,16895950601359028197
01,night,midrain,12622176913570971825
01,sunset,wet,15181270987554073939
01,noon,wetcloudy,14989434757235655185
01,night,clear,10162509649924112295
01,sunset,clear,3203074503074890221
01,noon,clear,12461879154262750447
01,night,wet,16894778393689023
01,night,cloudy,9438401916791832883
01,noon,clear,10393610404673399646
01,sunset,softrain,5293282661170894044
01,sunset,midfog,10107865452087165056
01,noon,wetcloudy,13206550967445400083
01,noon,clear,8699589391732654455
01,noon,wet,972825347562502538
01,noon,hardrain,3318305144923039036
01,sunset,clear,15707860232530777584
01,noon,midfog,13421342621944980844
01,noon,clear,11993029753651069096
01,noon,wetcloudy,4752670364482039065
01,sunset,hardrain,17512093666299895438
01,night,clear,17876673962517817950
01,noon,wet,14050465230607679857
01,sunset,wetcloudy,9040066707153913475
01,noon,wet,15258431160701696718
01,night,wetcloudy,751473591108690310
01,noon,clear,11169233211176245539
01,noon,wet,15695704861255172244
01,sunset,wet,482988225746734987
01,noon,midrain,1967247146369955623
01,noon,clear,7151661946513110181
01,noon,clear,10048583854343856095
01,night,hardfog,6979573062939790158
01,noon,clear,1310063096924322110
01,sunset,cloudy,18065113121606704905
01,sunset,clear,13065926992394250252
01,sunset,clear,11630882001473957807
01,sunset,wetcloudy,5249614697723491979
01,night,wetcloudy,14997759857555585818
01,night,clear,11500162837966177781
01,sunset,wetcloudy,10011270588165463371
01,noon,wet,3717676795892500189
01,noon,clear,14827656716285817952
01,noon,wet,7812514192458305011
01,sunset,cloudy,17976494533703060762
01,noon,hardrain,4365913443501534914
01,sunset,hardrain,6684131097942121965
01,noon,cloudy,17958761506864822094
01,noon,clear,15882360641449449651
01,noon,clear,16238093432946638174
01,noon,midfog,4046403267676141881
01,noon,clear,2905826847820990666
01,noon,clear,9790110782305137978
01,sunset,midrain,5616457870879872767
01,night,clear,12333424821581432941
01,noon,softrain,14415379272621031890
01,night,clear,3780056997591090813
01,noon,clear,149552537472963948
01,sunset,softrain,5631478182367679748
01,night,midrain,13224161904972980403
01,night,midfog,11550859793590572943
01,night,clear,143028807175162693
01,sunset,midfog,11698933633079750555
01,night,wet,6334141662876671181
01,night,hardfog,13856830625408732288
01,noon,midfog,12782836919927453897
01,noon,midfog,2855406153110591467
01,noon,clear,1103464364679535095
01,noon,clear,12718174197744468370
01,night,softrain,14145201902042445677
01,sunset,clear,7021531904157910333
01,noon,clear,9959495725541399622
01,noon,wet,14621345664774497147
01,night,clear,9279944916400134168
01,noon,midfog,13731862094619615338
01,noon,cloudy,17435991993067703076
01,night,midfog,13729729418539163064
01,noon,cloudy,16868814519363388002
01,noon,midfog,4932323341542044468
01,noon,midrain,14209367929331413022
01,night,clear,17118700664804117761
01,noon,midrain,5445231718644073641
01,noon,wetcloudy,2247327055136913531
01,sunset,cloudy,11903120298128828663
01,night,midfog,9584488734775053234
01,sunset,clear,1586614701394055060
01,sunset,clear,1608002778404890071
01,noon,hardrain,13828366823970935907
01,noon,clear,8513046014127502451
01,sunset,hardfog,14449360265652732171
01,sunset,cloudy,11478959554762022772
01,sunset,clear,9674362149747960857
01,noon,cloudy,188930332980491867
01,night,cloudy,12979366761770328421
01,sunset,clear,16354638773594735730
01,noon,cloudy,4982673490396598236
01,night,clear,6938963478304004575
01,sunset,clear,17198927754946004534
01,noon,midrain,13275917907257832560
01,sunset,wetcloudy,12806783053332141514
01,noon,wet,13622857620298396685
01,night,cloudy,6568104237691416507
01,noon,cloudy,16165264669173872058
01,night,clear,18074644191780800176
01,noon,clear,507922928619581985
01,noon,midfog,458516500263281936
01,night,clear,5362350370104913186
01,sunset,cloudy,11425468216269209497
01,noon,clear,3462589767324381859
01,noon,cloudy,4265137311143266728
01,night,cloudy,10894576782663348431
01,noon,cloudy,2038372544974494240
01,sunset,cloudy,6965652734506252129
01,noon,clear,15545115568104926534
01,noon,midrain,13066460812619694570
01,noon,clear,13081581010032598867
01,sunset,cloudy,14731434991870733526
01,night,hardrain,4287229356394894527
01,sunset,clear,15086514957247065260
01,noon,clear,9127384291152696020
01,noon,clear,7625649378984399764
01,sunset,clear,12535423846750954762
01,noon,midfog,11003943056746611563
01,noon,clear,14027406475432152872
01,noon,midrain,16728068605747508795
01,noon,midfog,3233896737601059184
01,sunset,clear,2990118583893116329
01,night,hardfog,12667166553627916173
01,night,clear,10102899103477141520
01,noon,clear,9186524057520567290
01,sunset,clear,5871864076792358180
01,noon,clear,14188522882982195185
01,noon,clear,4077323276517894769
01,noon,wet,8621040457055285172
01,night,wetcloudy,3167449099532529988
01,sunset,clear,18012975535386025167
01,sunset,midfog,1467943134842892252
01,sunset,midrain,1327918622538001993
01,noon,clear,12809417175835538701
01,sunset,cloudy,6495221464692832354
01,noon,clear,16113022764149915564
01,noon,softrain,10687902547290673426
01,night,cloudy,16389298586646503307
01,night,midrain,1389967362503775332
01,night,clear,2394602405377981547
01,sunset,clear,5199110572297363295
01,sunset,cloudy,2321336292084739333
01,noon,cloudy,13794106234601859069
01,night,wetcloudy,1134968770703324194
01,noon,hardrain,4540876420627744151
01,night,clear,2412194884666407250
01,noon,clear,18240030559261291644
01,night,clear,5902805142601105904
01,sunset,clear,7816038670110708133
01,noon,clear,3989491615155370554
01,noon,softrain,6780600519976445643
01,sunset,cloudy,5041266530924947262
01,noon,midrain,6979499947224789924
01,noon,clear,17560043349314458447
01,night,midrain,11400127042950066134
01,noon,clear,1426644889823016905
01,night,cloudy,1586629291501298253
01,noon,clear,1846260599925239326
01,noon,midrain,11284759694810158955
01,night,cloudy,449911011731364954
01,night,softrain,3847891468036409013
01,sunset,wetcloudy,15574185861890550336
01,noon,clear,15010723070181486501
01,noon,cloudy,8684955434168943307
01,night,wet,15666727627391750800
01,sunset,softrain,6044605425268904998
01,sunset,hardrain,11896206136034541918
01,noon,clear,18167669996061899293
01,noon,hardrain,17318298828942962827
01,noon,cloudy,12187666135555219415
01,night,clear,582874750306685834
01,noon,cloudy,15473609630452296287
01,sunset,midrain,10382375575274693113
01,noon,midrain,2641009361348352000
01,sunset,cloudy,11316030908386777415
01,night,wet,2632202401239547491
01,noon,wetcloudy,2647261662444969483
01,night,midrain,14669933969173003382
01,sunset,clear,5429648120646323344
01,sunset,wet,14768580736850931225
01,noon,clear,14524550047674052547
01,noon,midfog,12261130539174864837
01,noon,hardfog,4082950870918553216
01,noon,clear,9162291623047516059
01,noon,clear,9617341972120562160
01,night,clear,15985811069600435550
01,noon,midrain,2336563189171888270
01,sunset,clear,2161012887644345430
01,noon,midfog,10414460753474801836
01,night,midrain,11522784056431820871
01,night,clear,11122954346328409320
01,noon,cloudy,8201510379856188952
01,sunset,clear,3414568447079515299
01,noon,cloudy,10026302636173738573
01,noon,clear,12840148294894737775
01,sunset,clear,5300274882951739
01,night,softrain,7427818902266603539
01,sunset,clear,6844740000277627738
01,noon,wetcloudy,11060632229525984909
01,noon,softrain,1666660750875242966
01,noon,cloudy,528936694306654119
01,noon,clear,12235757191416830394
01,night,softrain,11459626160250832342
01,noon,cloudy,8013812928900050091
01,noon,wet,17420621936260471810
01,noon,clear,13402137591518523909
01,noon,clear,18026819044227485047
01,sunset,cloudy,8764099632437781091
01,noon,clear,14666860202427141956
01,noon,clear,10240403283682667978
01,noon,clear,17929770649078123588
01,sunset,wetcloudy,14089232951959712663
01,sunset,clear,17072094241527311839
01,sunset,clear,14108131390493655509
01,sunset,clear,8884304938773815700
01,noon,clear,10302960271234681385
01,noon,clear,8853078212465429258
01,night,hardfog,16651505986656488083
01,noon,midfog,8346294368756934093
01,sunset,wetcloudy,2541723217718563342
01,sunset,midrain,17239376147508912858
01,noon,clear,2347680755847351528
01,night,wet,6760195538761934788
01,noon,cloudy,13361002601326871770
01,noon,clear,8793035306990510076
01,noon,clear,10975310635269194955
01,noon,softrain,13654782507149831434
01,noon,clear,9277024571790653519
01,noon,wet,17534453929074040450
01,noon,softrain,10658233825379821785
01,night,wet,11504092469743137272
01,night,wetcloudy,10641491411118573298
01,noon,midrain,9895034188255731295
01,sunset,midfog,8407916353035287914
01,noon,cloudy,4204800441485756570
01,noon,clear,6182547932205627762
01,noon,clear,8395252349888424655
01,noon,clear,11055915360455488022
01,night,hardfog,6457057157434502227
01,noon,clear,12117577149764090576
01,noon,clear,16475418020401709689
01,noon,hardrain,16371372894190995400
01,sunset,clear,6340264912140880480
01,noon,clear,3133756159601713922
01,sunset,hardrain,16023511014771885207
01,noon,clear,12178729469186539534
01,noon,wetcloudy,6278328230528424427
01,night,cloudy,13779810265016660962
01,noon,softrain,8767130001388715073
01,sunset,clear,10460198484736420774
01,sunset,wet,9082798667761681426
01,noon,clear,10221927978665082389
01,sunset,softrain,2160157819061580166
01,night,midfog,1075571925059822981
01,noon,midrain,4977531759019254893
01,night,hardfog,3862445409792867022
01,noon,clear,7523663375775006833
01,night,wet,11781857774090424077
01,night,wetcloudy,5699645948399387133
01,noon,clear,6377253089828428450
01,noon,clear,6536150518493517172
01,sunset,wet,4866348186775345519
01,night,clear,4087587882883282984
01,noon,wetcloudy,17070501310116043715
01,noon,clear,10410841825107558362
01,noon,wetcloudy,3820441819364234015
01,night,clear,16263527992782007024
01,noon,wetcloudy,5054760407022386438
01,noon,softrain,6601068635631919557
01,sunset,cloudy,15986239487768311615
01,sunset,clear,1793357462308420411
01,noon,wetcloudy,1903719040850123257
01,sunset,cloudy,1117739440302189443
01,noon,hardrain,583552937889449182
01,night,cloudy,1563505663635463534
01,night,wetcloudy,5037533492216851212
01,noon,clear,9645521504637551757
01,sunset,cloudy,17940564411044788988
01,sunset,cloudy,8990379253124611883
01,night,wetcloudy,11789644016746643566
01,noon,wetcloudy,9522574866322039746
01,noon,wetcloudy,17862910569261624710
01,sunset,cloudy,7965243925032005201
01,sunset,cloudy,10195411275677620254
01,night,wet,11772263206087931785
01,noon,cloudy,12986889511271371686
