Town,Time-of-Day,Weather,PositionID
01,noon,hardfog,5580744049203100606
01,noon,hardfog,3792130782716121118
01,sunset,midfog,17447646292801178684
01,night,midfog,13174204893654675217
01,noon,midfog,5201155568772792754
01,noon,hardfog,15590249434942483838
01,night,midfog,4271949215617353910
01,noon,hardfog,16032702693939239287
01,noon,hardfog,1522811171408673670
01,noon,midfog,11384190698005023903
01,noon,midfog,15340906320887786507
01,night,hardfog,14202404327604424592
01,noon,hardfog,8049865206565746668
01,noon,midfog,9460568406100807909
01,noon,midfog,10342605157380757177
01,night,midfog,7275537893097929906
01,night,hardfog,17287359991997552184
01,noon,hardfog,2435325744914770627
01,noon,midfog,16051842762000013951
01,noon,hardfog,828208943086719752
01,night,hardfog,6241834266209674270
01,noon,hardfog,9336105454200452484
01,sunset,midfog,14722621185763673455
01,sunset,hardfog,18158803140024901272
01,night,midfog,2674165210508610249
01,noon,midfog,9577688636941966868
01,noon,hardfog,17559469242488344464
01,noon,hardfog,6620100292062782626
01,night,midfog,8374860313985009160
01,sunset,midfog,16174529095584310562
01,noon,hardfog,2142466565881324839
01,noon,midfog,12669897578460211105
01,night,hardfog,18368390271864015452
01,noon,hardfog,148206628893015426
01,sunset,midfog,17616207611120522096
01,night,hardfog,12745940788959335945
01,noon,hardfog,16562024123999650395
01,sunset,midfog,13571665493916645993
01,noon,midfog,15154749560084143550
01,night,midfog,6387993678691342279
01,noon,hardfog,7149865995932123350
01,sunset,midfog,9073349205037703100
01,night,hardfog,17499445290284163764
01,noon,hardfog,17313689228885904076
01,night,midfog,4398973738876189794
01,night,midfog,14147141622403770329
01,night,midfog,10252811068275522617
01,night,hardfog,6352177260967531950
01,noon,midfog,4416441888490655191
01,noon,midfog,14033542231614215701
01,noon,hardfog,12549506309511878200
01,noon,hardfog,11302654975748264097
01,sunset,midfog,4364783087652456605
01,sunset,midfog,14583083342822228140
01,night,midfog,6306675262677643788
01,noon,midfog,14037508957464733034
01,noon,hardfog,16116483392387157938
01,noon,hardfog,7208719604310138148
01,noon,hardfog,1651097219288535079
01,sunset,hardfog,5224660670092596996
01,noon,midfog,14887817484372367190
01,noon,hardfog,6906481009427182308
01,noon,hardfog,9053563994774946597
01,noon,hardfog,5731572901120934021
01,sunset,hardfog,9187720834194620824
01,noon,hardfog,2878848771718216410
01,noon,hardfog,4803487232534917185
01,noon,hardfog,17838788807326729606
01,sunset,hardfog,11041445203429070133
01,noon,midfog,13533920766732373173
01,noon,midfog,16253350358142380754
01,sunset,hardfog,16094977552414545824
01,noon,midfog,16534081973635533222
01,sunset,midfog,13637587719112282106
01,night,hardfog,15633846514275430842
01,night,hardfog,12149949012933966865
01,night,hardfog,10239257090863668280
01,noon,midfog,5658840451042396495
01,noon,midfog,11396272093240750079
01,noon,hardfog,613654360696080980
01,sunset,hardfog,5814995146777823847
01,noon,hardfog,9481673034739144233
01,noon,hardfog,17662525799451793050
01,noon,hardfog,15200107387898918228
01,sunset,hardfog,8426215697644011588
01,sunset,hardfog,6392733276935690545
01,noon,hardfog,7262296167232138544
01,night,hardfog,10187247851921022492
01,noon,midfog,9618499513777165357
01,night,midfog,17526371726549821702
01,night,hardfog,6135792944610234521
01,sunset,hardfog,10879978360333155610
01,noon,midfog,6464627583247503544
01,night,midfog,14958243003785830256
01,noon,hardfog,63505662178511785
01,noon,hardfog,13121335912310466305
01,night,hardfog,8015529965669248616
01,sunset,hardfog,17916734131709315588
01,sunset,hardfog,4674366227549265342
01,noon,midfog,15942039796908225343
01,noon,hardfog,12958403732552386402
01,noon,hardfog,16239054568868698591
01,noon,midfog,13104013923757403436
01,night,hardfog,13122304789135209695
01,night,midfog,1800616025460245687
01,noon,hardfog,12964398630582790166
01,noon,hardfog,10459161440378980786
01,noon,midfog,6038113615873781635
01,noon,midfog,2357201675009007119
01,sunset,hardfog,8118512006602577351
01,noon,midfog,15812190893315825348
01,noon,hardfog,10780181876203425050
01,night,midfog,9400980153122303965
01,sunset,midfog,6531084444552905856
01,night,midfog,1979636368002729951
01,night,midfog,10854946296973381099
01,sunset,midfog,3684794348008436556
01,sunset,hardfog,11347249606786501346
01,noon,hardfog,4398666477335094199
01,night,midfog,4149207863800063500
01,noon,midfog,17831207275274807613
01,night,midfog,14627259616194207564
01,noon,midfog,6951895982224203606
01,night,midfog,481578109901153281
01,sunset,midfog,14659361028798925221
01,night,hardfog,4138835694728153933
01,night,midfog,11753185397560431112
01,night,hardfog,8630560961513454069
01,sunset,midfog,16302514148874658502
01,noon,hardfog,16189537016112728788
01,noon,midfog,12201737663792557047
01,noon,midfog,8551884908229515055
01,noon,midfog,12220798597315460458
01,noon,midfog,8155748718363631473
01,night,hardfog,1357073961312226164
01,night,hardfog,6610665163571288124
01,night,midfog,6600978138335343229
01,night,hardfog,8482275865953573535
01,sunset,midfog,8364605147614341546
01,night,midfog,16895950601359028197
01,noon,hardfog,12622176913570971825
01,sunset,hardfog,15181270987554073939
01,noon,hardfog,14989434757235655185
01,sunset,midfog,10162509649924112295
01,night,midfog,3203074503074890221
01,noon,midfog,12461879154262750447
01,night,hardfog,16894778393689023
01,noon,hardfog,9438401916791832883
01,noon,hardfog,10393610404673399646
01,sunset,midfog,5293282661170894044
01,sunset,hardfog,10107865452087165056
01,noon,hardfog,13206550967445400083
01,night,midfog,8699589391732654455
01,night,midfog,972825347562502538
01,noon,hardfog,3318305144923039036
01,sunset,midfog,15707860232530777584
01,night,midfog,13421342621944980844
01,sunset,hardfog,11993029753651069096
01,noon,midfog,4752670364482039065
01,noon,midfog,17512093666299895438
01,sunset,hardfog,17876673962517817950
01,noon,hardfog,14050465230607679857
01,noon,midfog,9040066707153913475
01,sunset,hardfog,15258431160701696718
01,night,midfog,751473591108690310
01,noon,midfog,11169233211176245539
01,night,hardfog,15695704861255172244
01,noon,hardfog,482988225746734987
01,sunset,hardfog,1967247146369955623
01,night,hardfog,7151661946513110181
01,sunset,midfog,10048583854343856095
01,noon,hardfog,6979573062939790158
01,noon,hardfog,1310063096924322110
01,sunset,midfog,18065113121606704905
01,noon,hardfog,13065926992394250252
01,noon,midfog,11630882001473957807
01,noon,midfog,5249614697723491979
01,noon,hardfog,14997759857555585818
01,noon,hardfog,11500162837966177781
01,sunset,midfog,10011270588165463371
01,night,midfog,3717676795892500189
01,night,hardfog,14827656716285817952
01,sunset,hardfog,7812514192458305011
01,night,midfog,17976494533703060762
01,noon,midfog,4365913443501534914
01,night,hardfog,6684131097942121965
01,sunset,midfog,17958761506864822094
01,night,midfog,15882360641449449651
01,sunset,midfog,16238093432946638174
01,night,hardfog,4046403267676141881
01,sunset,hardfog,2905826847820990666
01,noon,midfog,9790110782305137978
01,noon,hardfog,5616457870879872767
01,night,hardfog,12333424821581432941
01,noon,hardfog,14415379272621031890
01,night,midfog,3780056997591090813
01,noon,midfog,149552537472963948
01,noon,hardfog,5631478182367679748
01,sunset,hardfog,13224161904972980403
01,noon,midfog,11550859793590572943
01,sunset,midfog,143028807175162693
01,night,midfog,11698933633079750555
01,sunset,midfog,6334141662876671181
01,noon,midfog,13856830625408732288
01,sunset,hardfog,12782836919927453897
01,noon,hardfog,2855406153110591467
01,noon,midfog,1103464364679535095
01,sunset,midfog,12718174197744468370
01,night,hardfog,14145201902042445677
01,noon,hardfog,7021531904157910333
01,sunset,hardfog,9959495725541399622
01,night,hardfog,14621345664774497147
01,noon,midfog,9279944916400134168
01,night,midfog,13731862094619615338
01,noon,hardfog,17435991993067703076
01,sunset,hardfog,13729729418539163064
01,sunset,midfog,16868814519363388002
01,noon,midfog,4932323341542044468
01,night,midfog,14209367929331413022
01,noon,hardfog,17118700664804117761
01,noon,hardfog,5445231718644073641
01,night,hardfog,2247327055136913531
01,noon,midfog,11903120298128828663
01,noon,hardfog,9584488734775053234
01,noon,midfog,1586614701394055060
01,noon,hardfog,1608002778404890071
01,noon,hardfog,13828366823970935907
01,night,midfog,8513046014127502451
01,noon,midfog,14449360265652732171
01,noon,hardfog,11478959554762022772
01,noon,midfog,9674362149747960857
01,sunset,hardfog,188930332980491867
01,night,hardfog,12979366761770328421
01,noon,hardfog,16354638773594735730
01,sunset,midfog,4982673490396598236
01,sunset,hardfog,6938963478304004575
01,noon,hardfog,17198927754946004534
01,noon,hardfog,13275917907257832560
01,sunset,midfog,12806783053332141514
01,noon,midfog,13622857620298396685
01,sunset,hardfog,6568104237691416507
01,noon,hardfog,16165264669173872058
01,noon,midfog,18074644191780800176
01,noon,hardfog,507922928619581985
01,noon,midfog,458516500263281936
01,night,hardfog,5362350370104913186
01,noon,midfog,11425468216269209497
01,noon,midfog,3462589767324381859
01,night,midfog,4265137311143266728
01,sunset,hardfog,10894576782663348431
01,night,hardfog,2038372544974494240
01,night,hardfog,6965652734506252129
01,noon,midfog,15545115568104926534
01,noon,hardfog,13066460812619694570
01,noon,hardfog,13081581010032598867
01,noon,midfog,14731434991870733526
01,noon,midfog,4287229356394894527
01,sunset,midfog,15086514957247065260
01,night,midfog,9127384291152696020
01,noon,hardfog,7625649378984399764
01,noon,midfog,12535423846750954762
01,noon,hardfog,11003943056746611563
01,night,hardfog,14027406475432152872
01,sunset,midfog,16728068605747508795
01,sunset,midfog,3233896737601059184
01,sunset,hardfog,2990118583893116329
01,noon,midfog,12667166553627916173
01,sunset,hardfog,10102899103477141520
01,sunset,midfog,9186524057520567290
01,noon,midfog,5871864076792358180
01,noon,midfog,14188522882982195185
01,noon,hardfog,4077323276517894769
01,noon,midfog,8621040457055285172
01,sunset,hardfog,3167449099532529988
01,night,midfog,18012975535386025167
01,sunset,hardfog,1467943134842892252
01,sunset,hardfog,1327918622538001993
01,noon,midfog,12809417175835538701
01,sunset,hardfog,6495221464692832354
01,noon,hardfog,16113022764149915564
01,night,hardfog,10687902547290673426
01,night,hardfog,16389298586646503307
01,noon,hardfog,1389967362503775332
01,night,hardfog,2394602405377981547
01,noon,hardfog,5199110572297363295
01,sunset,hardfog,2321336292084739333
01,sunset,hardfog,13794106234601859069
01,night,hardfog,1134968770703324194
01,noon,midfog,4540876420627744151
01,noon,midfog,2412194884666407250
01,noon,hardfog,18240030559261291644
01,night,midfog,5902805142601105904
01,noon,hardfog,7816038670110708133
01,night,midfog,3989491615155370554
01,night,hardfog,6780600519976445643
01,noon,hardfog,5041266530924947262
01,noon,hardfog,6979499947224789924
01,sunset,midfog,17560043349314458447
01,noon,hardfog,11400127042950066134
01,noon,hardfog,1426644889823016905
01,night,hardfog,1586629291501298253
01,noon,hardfog,1846260599925239326
01,noon,hardfog,11284759694810158955
01,noon,midfog,449911011731364954
01,sunset,hardfog,3847891468036409013
01,night,midfog,15574185861890550336
01,noon,midfog,15010723070181486501
01,night,midfog,8684955434168943307
01,noon,midfog,15666727627391750800
01,noon,hardfog,6044605425268904998
01,night,midfog,11896206136034541918
01,noon,hardfog,18167669996061899293
01,night,hardfog,17318298828942962827
01,sunset,midfog,12187666135555219415
01,sunset,hardfog,582874750306685834
01,noon,midfog,15473609630452296287
01,night,midfog,10382375575274693113
01,sunset,hardfog,2641009361348352000
01,night,hardfog,11316030908386777415
01,night,hardfog,2632202401239547491
01,noon,midfog,2647261662444969483
01,sunset,hardfog,14669933969173003382
01,noon,midfog,5429648120646323344
01,night,midfog,14768580736850931225
01,noon,midfog,14524550047674052547
01,noon,midfog,12261130539174864837
01,night,hardfog,4082950870918553216
01,noon,hardfog,9162291623047516059
01,noon,hardfog,9617341972120562160
01,noon,midfog,15985811069600435550
01,noon,midfog,2336563189171888270
01,sunset,midfog,2161012887644345430
01,sunset,midfog,10414460753474801836
01,night,midfog,11522784056431820871
01,night,hardfog,11122954346328409320
01,sunset,hardfog,8201510379856188952
01,sunset,hardfog,3414568447079515299
01,noon,midfog,10026302636173738573
01,night,midfog,12840148294894737775
01,night,hardfog,5300274882951739
01,noon,hardfog,7427818902266603539
01,noon,midfog,6844740000277627738
01,night,hardfog,11060632229525984909
01,noon,hardfog,1666660750875242966
01,noon,midfog,528936694306654119
01,noon,hardfog,12235757191416830394
01,night,hardfog,11459626160250832342
01,noon,hardfog,8013812928900050091
01,sunset,midfog,17420621936260471810
01,noon,hardfog,13402137591518523909
01,sunset,hardfog,18026819044227485047
01,noon,hardfog,8764099632437781091
01,sunset,hardfog,14666860202427141956
01,noon,midfog,10240403283682667978
01,night,midfog,17929770649078123588
01,noon,hardfog,14089232951959712663
01,sunset,midfog,17072094241527311839
01,night,hardfog,14108131390493655509
01,noon,hardfog,8884304938773815700
01,noon,hardfog,10302960271234681385
01,noon,midfog,8853078212465429258
01,sunset,midfog,16651505986656488083
01,sunset,hardfog,8346294368756934093
01,sunset,midfog,2541723217718563342
01,noon,midfog,17239376147508912858
01,noon,midfog,2347680755847351528
01,night,hardfog,6760195538761934788
01,night,hardfog,13361002601326871770
01,sunset,midfog,8793035306990510076
01,night,midfog,10975310635269194955
01,noon,hardfog,13654782507149831434
01,noon,midfog,9277024571790653519
01,noon,midfog,17534453929074040450
01,noon,midfog,10658233825379821785
01,night,hardfog,11504092469743137272
01,sunset,midfog,10641491411118573298
01,noon,midfog,9895034188255731295
01,sunset,hardfog,8407916353035287914
01,sunset,midfog,4204800441485756570
01,night,hardfog,6182547932205627762
01,night,midfog,8395252349888424655
01,sunset,midfog,11055915360455488022
01,night,hardfog,6457057157434502227
01,noon,midfog,12117577149764090576
01,noon,midfog,16475418020401709689
01,night,hardfog,16371372894190995400
01,noon,hardfog,6340264912140880480
01,sunset,midfog,3133756159601713922
01,sunset,midfog,16023511014771885207
01,sunset,midfog,12178729469186539534
01,noon,hardfog,6278328230528424427
01,noon,midfog,13779810265016660962
01,noon,hardfog,8767130001388715073
01,sunset,hardfog,10460198484736420774
01,noon,hardfog,9082798667761681426
01,noon,hardfog,10221927978665082389
01,night,midfog,2160157819061580166
01,noon,hardfog,1075571925059822981
01,sunset,midfog,4977531759019254893
01,sunset,hardfog,3862445409792867022
01,sunset,hardfog,7523663375775006833
01,noon,midfog,11781857774090424077
01,night,hardfog,5699645948399387133
01,sunset,midfog,6377253089828428450
01,noon,midfog,6536150518493517172
01,night,hardfog,4866348186775345519
01,night,hardfog,4087587882883282984
01,sunset,hardfog,17070501310116043715
01,night,hardfog,10410841825107558362
01,noon,hardfog,3820441819364234015
01,night,hardfog,16263527992782007024
01,noon,hardfog,5054760407022386438
01,sunset,midfog,6601068635631919557
